2theta,Intensity
31.88,39.3333
31.9,32.6667
31.92,26.6667
31.94,20.6667
31.96,17.3333
31.98,20
32,20
32.02,17.3333
32.04,16.6667
32.06,18.6667
32.08,15.3333
32.1,12.6667
32.12,18
32.14,16
32.16,19.3333
32.18,18.6667
32.2,18.6667
32.22,20.6667
32.24,20.6667
32.26,19.3333
32.28,17.3333
32.3,17.3333
32.32,22.6667
32.34,26.6667
32.36,20.6667
32.38,19.3333
32.4,24
32.42,22.6667
32.44,28
32.46,29.3333
32.48,21.3333
32.5,20
32.52,23.3333
32.54,21.3333
32.56,17.3333
32.58,17.3333
32.6,14
32.62,12.6667
32.64,16
32.66,13.3333
32.68,14
32.7,12
32.72,12.6667
32.74,15.3333
32.76,13.3333
32.78,18
32.8,16.6667
32.82,18
32.84,20
32.86,29.3333
32.88,37.3333
32.9,43.3333
32.92,44.6667
32.94,44.6667
32.96,46
32.98,44
33,40
33.02,42.6667
33.04,34
33.06,23.3333
33.08,22
33.1,21.3333
33.12,16
33.14,14.6667
33.16,13.3333
33.18,8
33.2,11.3333
33.22,13.3333
33.24,12
33.26,9.33333
33.28,10.6667
33.3,9.33333
33.32,8
33.34,8.66667
33.36,10
33.38,10.6667
33.4,13.3333
33.42,12.6667
33.44,7.33333
33.46,8.66667
33.48,8.66667
33.5,12.6667
33.52,10
33.54,6
33.56,6
33.58,8
33.6,7.33333
33.62,7.33333
33.64,8
33.66,6
33.68,6.66667
33.7,6.66667
33.72,6.66667
33.74,5.33333
33.76,6.66667
33.78,6.66667
33.8,5.33333
33.82,4
33.84,5.33333
33.86,6.66667
33.88,9.33333
33.9,11.3333
33.92,10.6667
33.94,10.6667
33.96,10.6667
33.98,7.33333
34,10.6667
34.02,12
34.04,10
34.06,9.33333
34.08,9.33333
34.1,8
34.12,6
34.14,5.33333
34.16,7.33333
34.18,8
34.2,7.33333
34.22,9.33333
34.24,10
34.26,12.6667
34.28,13.3333
34.3,10
34.32,12
34.34,12.6667
34.36,14.6667
34.38,17.3333
34.4,15.3333
34.42,16
34.44,15.3333
34.46,11.3333
34.48,8.66667
34.5,7.33333
34.52,8
34.54,9.33333
34.56,10
34.58,10
34.6,8.66667
34.62,8.66667
34.64,10.6667
34.66,10.6667
34.68,11.3333
34.7,11.3333
34.72,12
34.74,10
34.76,8.66667
34.78,7.33333
34.8,7.33333
34.82,8.66667
34.84,7.33333
34.86,6
34.88,5.33333
34.9,4.66667
34.92,4.66667
34.94,6
34.96,7.33333
34.98,10
35,8.66667
35.02,7.33333
35.04,10
35.06,11.3333
35.08,12
35.1,11.3333
35.12,13.3333
35.14,13.3333
35.16,14.6667
35.18,17.3333
35.2,15.3333
35.22,16
35.24,19.3333
35.26,19.3333
35.28,15.3333
35.3,14.6667
35.32,14
35.34,16.6667
35.36,18.6667
35.38,18.6667
35.4,21.3333
35.42,29.3333
35.44,36.6667
35.46,31.3333
35.48,30.6667
35.5,33.3333
35.52,33.3333
35.54,26.6667
35.56,24
35.58,25.3333
35.6,19.3333
35.62,11.3333
35.64,11.3333
35.66,13.3333
35.68,11.3333
35.7,12.6667
35.72,16.6667
35.74,18
35.76,16.6667
35.78,17.3333
35.8,18.6667
35.82,19.3333
35.84,18
35.86,20.6667
35.88,23.3333
35.9,21.3333
35.92,24
35.94,29.3333
35.96,27.3333
35.98,29.3333
36,28.6667
36.02,26.6667
36.04,23.3333
36.06,23.3333
36.08,28
36.1,28.6667
36.12,29.3333
36.14,36
36.16,33.3333
36.18,33.3333
36.2,32.6667
36.22,32
36.24,31.3333
36.26,28.6667
36.28,31.3333
36.3,30.6667
36.32,22.6667
36.34,26.6667
36.36,28
36.38,32.6667
36.4,34.6667
36.42,32.6667
36.44,39.3333
36.46,39.3333
36.48,36.6667
36.5,34
36.52,30.6667
36.54,30.6667
36.56,32.6667
36.58,34.6667
36.6,30
36.62,30.6667
36.64,31.3333
36.66,30.6667
36.68,36
36.7,33.3333
36.72,29.3333
36.74,30.6667
36.76,32.6667
36.78,33.3333
36.8,31.3333
36.82,25.3333
36.84,25.3333
36.86,22.6667
36.88,20
36.9,26
36.92,18
