2theta,Intensity
45.4,107.333
45.42,101.333
45.44,104
45.46,104
45.48,97.3333
45.5,95.3333
45.52,109.333
45.54,128.667
45.56,140
45.58,158
45.6,160.667
45.62,151.333
45.64,161.333
45.66,159.333
45.68,146
45.7,138
45.72,124.667
45.74,116.667
45.76,108.667
45.78,97.3333
45.8,76
45.82,54.6667
45.84,53.3333
45.86,48
45.88,35.3333
45.9,40.6667
45.92,38.6667
45.94,37.3333
45.96,44.6667
45.98,43.3333
46,36.6667
46.02,31.3333
46.04,34
46.06,30
46.08,29.3333
46.1,27.3333
46.12,24
46.14,18.6667
46.16,19.3333
46.18,20
46.2,14.6667
46.22,12
46.24,13.3333
46.26,14
46.28,16
46.3,12.6667
46.32,12
46.34,12.6667
46.36,12
46.38,10.6667
46.4,9.33333
46.42,10
46.44,14
46.46,14
46.48,10
46.5,16
46.52,13.3333
46.54,9.33333
46.56,9.33333
46.58,14
46.6,15.3333
46.62,18
46.64,24.6667
46.66,18.6667
46.68,22
46.7,22
46.72,17.3333
46.74,14
46.76,15.3333
46.78,16
46.8,16.6667
46.82,19.3333
46.84,14
46.86,10
46.88,9.33333
46.9,14
46.92,12
46.94,8.66667
46.96,6.66667
46.98,8.66667
47,14
47.02,10.6667
47.04,8.66667
47.06,8.66667
47.08,12
47.1,11.3333
47.12,10
47.14,8
47.16,8.66667
47.18,12
47.2,9.33333
47.22,10.6667
47.24,9.33333
47.26,9.33333
47.28,6.66667
47.3,6.66667
47.32,9.33333
47.34,13.3333
47.36,10.6667
47.38,12
47.4,10.6667
47.42,12
47.44,11.3333
47.46,12
47.48,13.3333
47.5,14.6667
47.52,17.3333
47.54,13.3333
47.56,14
47.58,20.6667
47.6,20.6667
47.62,22
47.64,21.3333
47.66,14.6667
47.68,22
47.7,26.6667
47.72,22.6667
47.74,28
47.76,29.3333
47.78,29.3333
47.8,26.6667
47.82,28.6667
47.84,21.3333
47.86,23.3333
47.88,18.6667
47.9,20
47.92,20.6667
47.94,20.6667
47.96,15.3333
47.98,17.3333
48,16.6667
48.02,19.3333
48.04,9.33333
48.06,12.6667
48.08,10.6667
48.1,10.6667
48.12,12
48.14,10.6667
48.16,15.3333
48.18,16.6667
48.2,16
48.22,18
48.24,22.6667
48.26,30.6667
48.28,30
48.3,36.6667
48.32,43.3333
48.34,52.6667
48.36,52.6667
48.38,64
48.4,74.6667
48.42,68
48.44,58
48.46,51.3333
48.48,50
48.5,38
48.52,49.3333
48.54,42.6667
48.56,33.3333
48.58,24
48.6,21.3333
48.62,30
48.64,26.6667
48.66,19.3333
48.68,13.3333
48.7,15.3333
48.72,14.6667
48.74,23.3333
48.76,33.3333
48.78,42
48.8,50
48.82,50
48.84,61.3333
48.86,71.3333
48.88,62.6667
48.9,54
48.92,46
48.94,51.3333
48.96,42
48.98,42
49,32.6667
49.02,31.3333
49.04,34.6667
49.06,34
49.08,32.6667
49.1,34.6667
49.12,31.3333
49.14,29.3333
49.16,42
49.18,41.3333
49.2,47.3333
49.22,36.6667
49.24,48
49.26,46.6667
49.28,37.3333
49.3,38.6667
49.32,44
49.34,36.6667
49.36,37.3333
49.38,30.6667
49.4,28.6667
49.42,26.6667
49.44,22.6667
49.46,18
49.48,20
49.5,15.3333
49.52,19.3333
49.54,15.3333
49.56,18
49.58,12
49.6,20
49.62,13.3333
49.64,16.6667
49.66,20
49.68,18.6667
49.7,16.6667
49.72,18.6667
49.74,16.6667
49.76,19.3333
49.78,20.6667
49.8,22
49.82,19.3333
49.84,21.3333
49.86,24
49.88,29.3333
49.9,20.6667
49.92,20.6667
49.94,28
49.96,21.3333
49.98,22
50,18.6667
50.02,20.6667
50.04,20
50.06,18.6667
50.08,19.3333
50.1,17.3333
50.12,18.6667
50.14,17.3333
50.16,16.6667
50.18,15.3333
50.2,13.3333
50.22,16.6667
50.24,20
50.26,27.3333
50.28,21.3333
50.3,24.6667
50.32,36
50.34,41.3333
50.36,42
50.38,39.3333
50.4,35.3333
50.42,49.3333
50.44,44.6667
50.46,42.6667
50.48,38
50.5,40.6667
50.52,40
50.54,41.3333
50.56,38.6667
50.58,42
50.6,39.3333
50.62,40
50.64,43.3333
50.66,42.6667
50.68,42.6667
50.7,39.3333
50.72,33.3333
50.74,40.6667
50.76,33.3333
50.78,33.3333
50.8,29.3333
50.82,26
50.84,25.3333
50.86,26
50.88,26.6667
50.9,23.3333
50.92,22
50.94,16
50.96,16.6667
50.98,22
51,22.6667
51.02,24.6667
51.04,26
51.06,24
51.08,26.6667
51.1,26.6667
51.12,18.6667
51.14,20
51.16,20.6667
51.18,17.3333
51.2,20
51.22,14.6667
51.24,11.3333
51.26,11.3333
51.28,16.6667
51.3,21.3333
51.32,17.3333
51.34,13.3333
51.36,14.6667
51.38,17.3333
51.4,14.6667
51.42,14
51.44,10
51.46,12.6667
51.48,12
51.5,12.6667
51.52,14.6667
51.54,19.3333
51.56,16
51.58,14.6667
51.6,14
51.62,15.3333
51.64,13.3333
51.66,12.6667
51.68,17.3333
51.7,13.3333
51.72,9.33333
51.74,11.3333
51.76,13.3333
51.78,7.33333
51.8,8
51.82,10.6667
51.84,14.6667
51.86,14.6667
51.88,12
51.9,16
51.92,14
51.94,14.6667
51.96,20.6667
51.98,21.3333
52,25.3333
52.02,28.6667
52.04,34
52.06,42
52.08,48
52.1,60.6667
52.12,62
52.14,65.3333
52.16,67.3333
52.18,60
52.2,56.6667
52.22,57.3333
52.24,54.6667
52.26,52
52.28,46
52.3,39.3333
52.32,39.3333
52.34,46
52.36,48
52.38,48
52.4,52
52.42,54.6667
52.44,68
52.46,90.6667
52.48,104.667
52.5,127.333
52.52,146
52.54,150.667
52.56,178
52.58,204.667
52.6,219.333
52.62,230
52.64,232
52.66,223.333
52.68,218.667
52.7,213.333
52.72,204
52.74,185.333
52.76,158
52.78,149.333
52.8,148.667
52.82,134
52.84,117.333
52.86,104
52.88,83.3333
52.9,72.6667
52.92,66
52.94,50.6667
52.96,47.3333
52.98,46.6667
53,41.3333
53.02,42.6667
53.04,39.3333
53.06,38.6667
53.08,38
53.1,32.6667
53.12,30.6667
53.14,39.3333
53.16,50
53.18,50
53.2,54.6667
53.22,56
53.24,50
53.26,54.6667
53.28,57.3333
53.3,50
53.32,49.3333
53.34,48.6667
53.36,42
53.38,33.3333
53.4,39.3333
53.42,39.3333
53.44,37.3333
53.46,38
53.48,32
53.5,33.3333
53.52,34
53.54,28.6667
53.56,24.6667
53.58,22.6667
53.6,23.3333
53.62,26.6667
53.64,27.3333
53.66,22
53.68,24
53.7,24.6667
53.72,18
53.74,19.3333
53.76,22
53.78,23.3333
53.8,22.6667
53.82,24.6667
53.84,23.3333
53.86,28
53.88,31.3333
53.9,38.6667
53.92,40
53.94,46
53.96,47.3333
53.98,42
54,48.6667
54.02,57.3333
54.04,58.6667
54.06,58.6667
54.08,52.6667
54.1,57.3333
54.12,64.6667
54.14,74
54.16,82
54.18,102
54.2,111.333
54.22,122
54.24,122
54.26,128.667
54.28,140.667
54.3,129.333
54.32,122.667
54.34,124
54.36,122.667
54.38,116.667
54.4,108
54.42,90.6667
54.44,95.3333
54.46,72
54.48,53.3333
54.5,53.3333
54.52,50
54.54,40
54.56,39.3333
54.58,28.6667
54.6,25.3333
54.62,23.3333
54.64,16.6667
54.66,16.6667
54.68,16.6667
54.7,20.6667
54.72,16
54.74,16.6667
54.76,12.6667
54.78,14
54.8,16.6667
54.82,17.3333
54.84,16.6667
54.86,17.3333
54.88,18.6667
54.9,13.3333
54.92,14
54.94,17.3333
54.96,16
54.98,16
55,14
55.02,13.3333
55.04,18
55.06,14.6667
55.08,13.3333
55.1,15.3333
55.12,14
55.14,14.6667
55.16,13.3333
55.18,14
55.2,14.6667
55.22,9.33333
55.24,15.3333
55.26,15.3333
55.28,16.6667
55.3,16.6667
55.32,16
55.34,15.3333
55.36,17.3333
55.38,16
55.4,16
55.42,12.6667
55.44,14.6667
55.46,16
55.48,15.3333
55.5,14
55.52,17.3333
55.54,20
55.56,20
55.58,18.6667
55.6,22
55.62,29.3333
55.64,22
55.66,32.6667
55.68,34.6667
55.7,40
55.72,45.3333
55.74,45.3333
55.76,53.3333
55.78,67.3333
55.8,60
55.82,82
55.84,84
55.86,87.3333
55.88,116.667
55.9,120.667
55.92,117.333
55.94,130.667
55.96,124
55.98,103.333
56,104
56.02,89.3333
56.04,90
56.06,80
56.08,69.3333
56.1,64.6667
56.12,62.6667
56.14,50.6667
56.16,41.3333
56.18,33.3333
56.2,34
56.22,24
56.24,28.6667
56.26,18.6667
56.28,28.6667
56.3,28
56.32,19.3333
56.34,22
56.36,27.3333
56.38,20.6667
56.4,27.3333
56.42,39.3333
56.44,38.6667
56.46,47.3333
56.48,42
56.5,58
56.52,49.3333
56.54,50
56.56,44.6667
56.58,51.3333
56.6,42
56.62,44
56.64,54.6667
56.66,44
56.68,47.3333
56.7,47.3333
56.72,39.3333
56.74,42.6667
56.76,38
56.78,36.6667
56.8,42.6667
56.82,32.6667
56.84,32
56.86,36
56.88,41.3333
56.9,34.6667
56.92,43.3333
56.94,42
56.96,38
56.98,43.3333
57,32.6667
57.02,36.6667
57.04,30.6667
57.06,34.6667
57.08,45.3333
57.1,32
57.12,36
57.14,34.6667
57.16,32
57.18,24.6667
57.2,29.3333
57.22,22
57.24,24.6667
57.26,30
57.28,31.3333
57.3,38
57.32,29.3333
57.34,40.6667
57.36,43.3333
57.38,36
57.4,29.3333
57.42,42.6667
57.44,40
57.46,38.6667
57.48,34.6667
57.5,36.6667
57.52,28.6667
57.54,33.3333
57.56,25.3333
57.58,26
57.6,22
57.62,20
57.64,18
57.66,18
57.68,18.6667
57.7,19.3333
57.72,13.3333
57.74,13.3333
57.76,18.6667
57.78,10.6667
57.8,12
57.82,8
57.84,10.6667
57.86,10.6667
57.88,8
57.9,10
57.92,12.6667
57.94,13.3333
57.96,9.33333
57.98,11.3333
58,12.6667
58.02,11.3333
58.04,10.6667
58.06,13.3333
58.08,16
58.1,12.6667
58.12,12.6667
58.14,10.6667
58.16,7.33333
58.18,10
58.2,8.66667
58.22,9.33333
58.24,10.6667
58.26,10.6667
58.28,12
58.3,14
58.32,13.3333
58.34,10
58.36,16
58.38,11.3333
58.4,10.6667
58.42,10.6667
58.44,12
58.46,8.66667
58.48,9.33333
58.5,14
58.52,9.33333
58.54,8.66667
58.56,11.3333
58.58,11.3333
58.6,9.33333
58.62,10.6667
58.64,9.33333
58.66,10
58.68,17.3333
58.7,12.6667
58.72,11.3333
58.74,12
58.76,8
58.78,8.66667
58.8,22.6667
58.82,17.3333
58.84,10.6667
58.86,12
58.88,19.3333
58.9,22
58.92,30.6667
58.94,36.6667
58.96,31.3333
58.98,24.6667
59,42.6667
59.02,36.6667
59.04,30.6667
59.06,34
59.08,44.6667
59.1,26.6667
59.12,34.6667
59.14,35.3333
59.16,26.6667
59.18,35.3333
59.2,26
59.22,28
59.24,23.3333
59.26,24.6667
59.28,26
59.3,30.6667
59.32,20
59.34,22.6667
59.36,18
59.38,17.3333
59.4,22.6667
59.42,17.3333
59.44,22.6667
59.46,14
59.48,15.3333
59.5,20.6667
59.52,6
59.54,12
59.56,11.3333
59.58,14.6667
59.6,12
59.62,12
59.64,12.6667
59.66,16
59.68,7.33333
59.7,12.6667
59.72,11.3333
59.74,8
59.76,7.33333
59.78,10
59.8,10
59.82,10.6667
59.84,13.3333
59.86,17.3333
59.88,12.6667
59.9,9.33333
59.92,10.6667
59.94,13.3333
59.96,13.3333
59.98,10
60,10

