2theta,Intensity
56.9,17
56.92,15
56.94,14
56.96,9
56.98,13
57,9
57.02,10
57.04,6
57.06,10
57.08,11
57.1,5
57.12,9
57.14,8
57.16,9
57.18,18
57.2,12
57.22,8
57.24,12
57.26,16
57.28,12
57.3,11
57.32,11
57.34,8
57.36,8
57.38,14
57.4,6
57.42,12
57.44,1
57.46,5
57.48,3
57.5,5
57.52,7
57.54,4
57.56,9
57.58,9
57.6,7
57.62,12
57.64,9
57.66,10
57.68,7
57.7,4
57.72,11
57.74,9
57.76,12
57.78,4
57.8,14
57.82,12
57.84,7
57.86,7
57.88,15
57.9,19
57.92,12
57.94,17
57.96,24
57.98,13
58,12
58.02,21
58.04,20
58.06,21
58.08,19
58.1,19
58.12,23
58.14,7
58.16,24
58.18,25
58.2,18
58.22,24
58.24,23
58.26,24
58.28,30
58.3,31
58.32,23
58.34,38
58.36,61
58.38,54
58.4,103
58.42,170
58.44,213
58.46,267
58.48,313
58.5,322
58.52,296
58.54,283
58.56,237
58.58,212
58.6,189
58.62,215
58.64,189
58.66,160
58.68,207
58.7,147
58.72,123
58.74,78
58.76,64
58.78,39
58.8,46
58.82,28
58.84,33
58.86,27
58.88,21
58.9,17
58.92,18
58.94,12
58.96,13
58.98,20
59,12
59.02,10
59.04,13
59.06,12
59.08,14
59.1,10
59.12,15
59.14,2
59.16,6
59.18,7
59.2,11
59.22,14
59.24,5
59.26,4
59.28,6
59.3,7
59.32,9
59.34,10
59.36,9
59.38,6
59.4,9
59.42,10
59.44,15
59.46,4
59.48,12
59.5,17
59.52,11
59.54,12
59.56,14
59.58,14
59.6,11
59.62,15
59.64,15
59.66,9
59.68,15
59.7,25
59.72,28
59.74,16
59.76,21
59.78,19
59.8,13
59.82,22
59.84,13
59.86,20
59.88,19
59.9,11
59.92,16
59.94,16
59.96,10
59.98,22
60,22

