2theta,Intensity
29.98,8.33333
30,5.83333
30.02,5.83333
30.04,8.33333
30.06,5.83333
30.08,6.66667
30.1,5.83333
30.12,9.16667
30.14,6.66667
30.16,10
30.18,9.16667
30.2,8.33333
30.22,6.66667
30.24,8.33333
30.26,13.3333
30.28,10
30.3,8.33333
30.32,10.8333
30.34,10
30.36,10
30.38,10
30.4,8.33333
30.42,5.83333
30.44,11.6667
30.46,8.33333
30.48,7.5
30.5,5
30.52,6.66667
30.54,7.5
30.56,2.5
30.58,4.16667
30.6,10
30.62,8.33333
30.64,5
30.66,10
30.68,8.33333
30.7,9.16667
30.72,8.33333
30.74,9.16667
30.76,7.5
30.78,9.16667
30.8,5.83333
30.82,8.33333
30.84,9.16667
30.86,5
30.88,5
30.9,7.5
30.92,10
30.94,5
30.96,10
30.98,7.5
31,5.83333
31.02,4.16667
31.04,7.5
31.06,7.5
31.08,6.66667
31.1,10
31.12,9.16667
31.14,6.66667
31.16,10.8333
31.18,10
31.2,7.5
31.22,6.66667
31.24,9.16667
31.26,8.33333
31.28,8.33333
31.3,8.33333
31.32,8.33333
31.34,8.33333
31.36,10.8333
31.38,8.33333
31.4,10.8333
31.42,11.6667
31.44,11.6667
31.46,7.5
31.48,6.66667
31.5,7.5
31.52,6.66667
31.54,10
31.56,13.3333
31.58,13.3333
31.6,12.5
31.62,11.6667
31.64,14.1667
31.66,12.5
31.68,16.6667
31.7,30
31.72,35.8333
31.74,40.8333
31.76,51.6667
31.78,55.8333
31.8,62.5
31.82,76.6667
31.84,90.8333
31.86,77.5
31.88,65.8333
31.9,61.6667
31.92,60
31.94,55
31.96,51.6667
31.98,41.6667
32,44.1667
32.02,57.5
32.04,83.3333
32.06,112.5
32.08,167.5
32.1,201.667
32.12,255
32.14,296.667
32.16,346.667
32.18,379.167
32.2,384.167
32.22,345
32.24,296.667
32.26,248.333
32.28,200.833
32.3,149.167
32.32,100.833
32.34,65.8333
32.36,54.1667
32.38,41.6667
32.4,27.5
32.42,24.1667
32.44,30
32.46,24.1667
32.48,19.1667
32.5,15
32.52,19.1667
32.54,18.3333
32.56,18.3333
32.58,15
32.6,9.16667
32.62,10
32.64,15
32.66,15
32.68,10.8333
32.7,9.16667
32.72,7.5
32.74,5.83333
32.76,9.16667
32.78,10
32.8,9.16667
32.82,10.8333
32.84,9.16667
32.86,8.33333
32.88,9.16667
32.9,10
32.92,13.3333
32.94,8.33333
32.96,6.66667
32.98,10
33,9.16667
33.02,6.66667
33.04,8.33333
33.06,7.5
33.08,10.8333
33.1,10
33.12,8.33333
33.14,8.33333
